"company","category","size","title","level","city","url","updated"
"Align Technology","Health","xl","Electronic Production Engineer","Engineer","פתח תקווה","https://il.linkedin.com/jobs/view/electronic-production-engineer-at-align-technology-4321162707?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-11-28"
"Zscaler Israel","Cybersecurity","m","Senior DevOps Engineer (Avalor)","Engineer","רמת גן","https://il.linkedin.com/jobs/view/senior-devops-engineer-avalor-at-zscaler-4334398252?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-11-28"
"Pipl","Cybersecurity","m","DevOps Engineer Tech Lead","Manager","תל אביב-יפו","https://il.linkedin.com/jobs/view/devops-engineer-tech-lead-at-pipl-4339840661?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-11-28"
"Cato Networks","Cybersecurity","l","Site Reliability Engineer","Engineer","בני ברק","https://il.linkedin.com/jobs/view/site-reliability-engineer-at-cato-networks-4309534946?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-11-28"
"Elbit Systems","Aerospace","l","Senior/Lead DevOps Engineer","Manager","חיפה","https://il.linkedin.com/jobs/view/senior-lead-devops-engineer-at-elbit-systems-israel-4312403395?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-11-28"
"Personetics Technologies","AI/ML","l","DevOps Engineer","Engineer","גבעתיים","https://www.comeet.com/jobs/personetics/83.00A/devops-engineer/44.E5A?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-11-27"
"eToro","Fintech","l","Senior Devops Engineer","Engineer","תל אביב-יפו","https://www.comeet.com/jobs/etoro/41.009/senior-devops-engineer/19.157?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-11-27"
"SolarEdge Technologies","Sustainable Technology","l","DevOps & Platform Engineering Team Lead","Manager","הרצליה","https://www.comeet.com/jobs/SolarEdge/71.00A/devops--platform-engineering-team-lead/AE.756?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-11-27"
"Moon Active","Gaming","l","DevOps Engineer","Engineer","תל אביב-יפו","https://www.comeet.com/jobs/moonactive/A2.00C/devops-engineer/A8.B19?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-11-27"
"YouCC Technologies","Cybersecurity","s","Cyber Infrastructure Architect","Engineer","פתח תקווה","https://il.linkedin.com/jobs/view/cyber-infrastructure-architect-at-youcc-technologies-ltd-4347638304?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-11-27"
"Sensi.ai","Health","m","Senior DevOps Engineer","Engineer","תל אביב-יפו","https://il.linkedin.com/jobs/view/senior-devops-engineer-at-sensi-ai-4339304667?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-11-27"
"Ownera","Fintech","s","Senior DevOps Engineer","Engineer","רמת גן","https://il.linkedin.com/jobs/view/senior-devops-engineer-at-ownera-4319360322?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-11-27"
"Addressable","Digital Media","s","Senior DevOps Engineer","Engineer","תל אביב-יפו","https://il.linkedin.com/jobs/view/senior-devops-engineer-at-addressable-io-4317859721?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-11-27"
"DRS RADA Technologies","Aerospace","l","DevOps Student","Student","נתניה","https://il.linkedin.com/jobs/view/devops-student-at-drs-rada-technologies-4339246841?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-11-27"
"Sunbit","Fintech","l","Head of Infrastructure (Engineering Group)","Executive","תל אביב-יפו","https://il.linkedin.com/jobs/view/head-of-infrastructure-engineering-group-at-sunbit-4339295148?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-11-27"
"BMC Software","AI/ML","l","DevOps Engineer","Engineer","תל אביב-יפו","https://il.linkedin.com/jobs/view/devops-engineer-at-bmc-software-4334304883?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-11-27"
"DRS RADA Technologies","Aerospace","l","Infrastructure Automation Student","Student","נתניה","https://il.linkedin.com/jobs/view/infrastructure-automation-student-at-drs-rada-technologies-4339204891?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-11-27"
"Dream Security","Cybersecurity","m","Director of DevOps","Executive","רמת גן","https://il.linkedin.com/jobs/view/director-of-devops-at-dream-4339363167?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-11-27"
"Nvidia","AI/ML","l","Senior Data Engineer, Telemetry and Infrastructure","Engineer","רעננה","https://il.linkedin.com/jobs/view/senior-data-engineer-telemetry-and-infrastructure-at-nvidia-4334512738?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-11-27"
"Nvidia","AI/ML","l","Senior DevOps Engineer - Education Services","Engineer","תל אביב-יפו","https://il.linkedin.com/jobs/view/senior-devops-engineer-education-services-at-nvidia-4315613382?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-11-27"
"Surecomp","Fintech","l","DevOps Team Lead","Manager","כפר סבא","https://www.comeet.com/jobs/Surecomp/24.00E/devops-team-lead/B2.E5F?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-11-26"
"Gett","Automotive","l","Staff DevOps Engineer","Engineer","פתח תקווה","https://www.comeet.com/jobs/gett/A0.002/staff-devops-engineer/C7.B5F?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-11-26"
"Zero Networks","Cybersecurity","m","Linux Developer","Engineer","תל אביב-יפו","https://www.comeet.com/jobs/zeronetworks/39.00F/linux-developer/10.E4B?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-11-26"
"proteanTecs","AI/ML","l","DevOps Director","Executive","חיפה","https://il.linkedin.com/jobs/view/devops-director-at-proteantecs-4339107464?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-11-26"
"Align Technology","Health","xl","NOC Engineer - Intern position","Student","פתח תקווה","https://il.linkedin.com/jobs/view/noc-engineer-intern-position-at-align-technology-4303646784?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-11-26"
"Candex Technologies","Fintech","m","DevOps Engineer","Engineer","רמת גן","https://il.linkedin.com/jobs/view/devops-engineer-at-candex-4323466351?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-11-26"
"Play Perfect","Digital Media","m","Senior DevOps Engineer","Engineer","תל אביב-יפו","https://il.linkedin.com/jobs/view/senior-devops-engineer-at-play-perfect-4347583579?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-11-26"
"Paragon","Cybersecurity","l","DevOps Team Leader","Manager","תל אביב-יפו","https://il.linkedin.com/jobs/view/devops-team-leader-at-paragon-4266019389?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-11-26"
"Akamai Technologies","Cloud Computing","l","Site Reliability Engineering Team Lead- Remote","Manager","תל אביב-יפו","https://il.linkedin.com/jobs/view/site-reliability-engineering-team-lead-remote-at-akamai-technologies-4333995975?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-11-26"
"Lemonade","Fintech","l","Senior Backend Engineer, Data Infrastructure","Engineer","תל אביב-יפו","https://il.linkedin.com/jobs/view/senior-backend-engineer-data-infrastructure-at-lemonade-4249290240?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-11-26"
"Wiz","Cybersecurity","l","Site Reliability Engineer (SRE)","Engineer","תל אביב-יפו","https://il.linkedin.com/jobs/view/site-reliability-engineer-sre-at-wiz-4253306622?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-11-26"
"Wix","E-commerce & Retail","l","FinOps Engineer","Engineer","מתחם גלילות","https://il.linkedin.com/jobs/view/finops-engineer-at-wix-4339137683?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-11-26"
"Palo Alto Networks","Cybersecurity","xl","Senior Research infrastructure & Tools Developer (Cortex)","Engineer","תל אביב-יפו","https://il.linkedin.com/jobs/view/senior-research-infrastructure-tools-developer-cortex-at-palo-alto-networks-4160194167?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-11-26"
"Check Point Software Technologies","Cybersecurity","l","Senior DevOps Engineer- AI & Innovation group","Engineer","תל אביב-יפו","https://il.linkedin.com/jobs/view/senior-devops-engineer-ai-innovation-group-at-check-point-software-4339074222?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-11-26"
"DriveNets","Productivity","l","AI Data Center - E2E QA Network Engineer","Engineer","רעננה","https://www.comeet.com/jobs/drivenets/72.006/ai-data-center---e2e-qa-network-engineer/51.859?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-11-25"
"365Scores","Digital Media","l","DevOps Tech Lead","Manager","תל אביב-יפו","https://www.comeet.com/jobs/365scores/B3.006/devops-tech-lead/BD.C42?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-11-25"
"VAST Data","Cloud Computing","l","Infrastructure Team Leader","Manager","תל אביב-יפו","https://www.comeet.com/jobs/vastdata/43.001/infrastructure-team-leader/EA.44C?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-11-25"
"Citi","Fintech","l","Client Delivery Manager","Manager","תל אביב-יפו","https://il.linkedin.com/jobs/view/client-delivery-manager-at-citi-4307082933?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-11-25"
"Zengaming","Gaming","xs","DevOps Engineer","Engineer","ראשון לציון","https://il.linkedin.com/jobs/view/devops-engineer-at-zengaming-4347341948?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-11-25"
"SysAid","Productivity","l","DevOps Engineer","Engineer","תל אביב-יפו","https://il.linkedin.com/jobs/view/devops-engineer-at-sysaid-4324525013?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-11-25"
"Elementor","Productivity","l","Senior DevOps Engineer","Engineer","רמת גן","https://il.linkedin.com/jobs/view/senior-devops-engineer-at-elementor-4324287136?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-11-25"
"Zesty","Cloud Computing","l","Senior DevOps Engineer","Engineer","תל אביב-יפו","https://il.linkedin.com/jobs/view/senior-devops-engineer-at-zesty-4341177981?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-11-25"
"Elastic Technologies Israel","AI/ML","m","Elasticsearch - Principal Engineer – Core Infrastructure, JVM Internals","Student","תל אביב-יפו","https://il.linkedin.com/jobs/view/elasticsearch-principal-engineer-%E2%80%93-core-infrastructure-jvm-internals-at-elastic-4333952489?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-11-25"
"Wiz","Cybersecurity","l","Threat Detection Researcher (Windows/Linux)","Engineer","תל אביב-יפו","https://il.linkedin.com/jobs/view/threat-detection-researcher-windows-linux-at-wiz-4337724163?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-11-25"
"Wiz","Cybersecurity","l","DevOps Engineer","Engineer","תל אביב-יפו","https://il.linkedin.com/jobs/view/devops-engineer-at-wiz-4337466642?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-11-25"
"Tata Consultancy Services","AI/ML","l","Network Operations Center Operator","Engineer","פתח תקווה","https://il.linkedin.com/jobs/view/network-operations-center-operator-at-tata-consultancy-services-4319454762?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-11-25"
"Papaya","Digital Media","l","Senior Backend Engineer (Infrastructure)","Engineer","תל אביב-יפו","https://il.linkedin.com/jobs/view/senior-backend-engineer-infrastructure-at-papaya-4303571945?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-11-25"
"Papaya","Digital Media","l","Software Team Lead (Infrastructure)","Manager","תל אביב-יפו","https://il.linkedin.com/jobs/view/software-team-lead-infrastructure-at-papaya-4303571941?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-11-25"
"monday.com","Productivity","l","Senior DevOps Engineer (AI Group)","Engineer","תל אביב-יפו","https://il.linkedin.com/jobs/view/senior-devops-engineer-ai-group-at-monday-com-4333940397?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-11-25"
"Mobileye","Automotive","l","Embedded Linux Test Architect","Engineer","ירושלים","https://il.linkedin.com/jobs/view/embedded-linux-test-architect-at-mobileye-4320562465?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-11-25"
"Elbit Systems","Aerospace","l","IT Infrastructure Manager","Manager","חיפה","https://il.linkedin.com/jobs/view/it-infrastructure-manager-at-elbit-systems-israel-4268078509?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-11-25"
"Rapyd Financial Network","Fintech","l","DevOps Engineer","Engineer","תל אביב-יפו","https://www.comeet.com/jobs/rapyd/73.00E/devops-engineer/7C.B59?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-11-24"
"Silverfort","Cybersecurity","l","DevOps Platform Engineer","Engineer","תל אביב-יפו","https://www.comeet.com/jobs/silverfort/54.007/devops-platform-engineer/67.F56?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-11-24"
"CyberInt","Cybersecurity","m","DevOps Tech Lead","Manager","פתח תקווה","https://il.linkedin.com/jobs/view/devops-tech-lead-at-cyberint-a-check-point-company-4324714809?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-11-24"
"Paragon","Cybersecurity","l","DevOps Engineer","Engineer","תל אביב-יפו","https://il.linkedin.com/jobs/view/devops-engineer-at-paragon-4259085002?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-11-24"
"Transmit Security","Cybersecurity","l","DevOps Lead","Manager","תל אביב-יפו","https://il.linkedin.com/jobs/view/devops-lead-at-transmit-security-4347333799?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-11-24"
"BMC Software","AI/ML","l","DevOps Engineer - Tel Aviv - Israel","Engineer","תל אביב-יפו","https://il.linkedin.com/jobs/view/devops-engineer-tel-aviv-israel-at-bmc-software-4338772438?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-11-24"
"Paragon","Cybersecurity","l","SRE Team Lead","Manager","תל אביב-יפו","https://il.linkedin.com/jobs/view/sre-team-lead-at-paragon-4338902388?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-11-24"
"Gong.io","AI/ML","l","Senior DevOps Engineer","Engineer","רמת גן","https://il.linkedin.com/jobs/view/senior-devops-engineer-at-gong-4338882726?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-11-24"
"Riskified","Fintech","l","DevOps Engineer- DevX Team","Engineer","תל אביב-יפו","https://il.linkedin.com/jobs/view/devops-engineer-devx-team-at-riskified-4324420215?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-11-24"
"AT&T","Telecommunications","xl","DevOps Engineer","Engineer","קריית שדה התעופה","https://il.linkedin.com/jobs/view/devops-engineer-at-at-t-israel-r-d-center-4324450033?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-11-24"
"Check Point Software Technologies","Cybersecurity","l","DevOps Engineer","Engineer","תל אביב-יפו","https://il.linkedin.com/jobs/view/devops-engineer-at-check-point-software-4338791966?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-11-24"
"Nvidia","AI/ML","l","DevOps Engineer","Engineer","יקנעם עילית","https://il.linkedin.com/jobs/view/devops-engineer-at-nvidia-4303940625?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-11-24"
"Palo Alto Networks","Cybersecurity","xl","Senior Site Reliability and Production Engineer","Engineer","תל אביב-יפו","https://il.linkedin.com/jobs/view/senior-site-reliability-and-production-engineer-at-palo-alto-networks-4313908186?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-11-24"
"NICE","Cybersecurity","l","Manager, Cloud Architecture and DevOps","Manager","רעננה","https://il.linkedin.com/jobs/view/manager-cloud-architecture-and-devops-at-nice-4236320115?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-11-24"
"BioCatch","Cybersecurity","l","DevOps Infra Engineer","Engineer","תל אביב-יפו","https://www.comeet.com/jobs/biocatch/03.00E/devops-infra-engineer/46.A51?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-11-23"
"Digital Turbine","AdTech","xl","DevOps Tech Lead","Manager","פתח תקווה","https://il.linkedin.com/jobs/view/devops-tech-lead-at-digital-turbine-4307050658?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-11-23"
"CyberInt","Cybersecurity","m","DevOps Team Lead","Manager","פתח תקווה","https://il.linkedin.com/jobs/view/devops-team-lead-at-cyberint-a-check-point-company-4347500659?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-11-23"
"Speedata","Semiconductors","m","DevOps Engineer","Engineer","נתניה","https://il.linkedin.com/jobs/view/devops-engineer-at-speedata-io-4338664852?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-11-23"
"accessiBe","Productivity","l","Delivery Manager (Maternity Leave Cover)","Manager","תל אביב-יפו","https://il.linkedin.com/jobs/view/delivery-manager-maternity-leave-cover-at-accessibe-4324244096?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-11-23"
"Thales","Cybersecurity","m","Senior DevOps Engineer","Engineer","פתח תקווה","https://il.linkedin.com/jobs/view/senior-devops-engineer-at-thales-4333447709?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-11-23"
"UVeye","Robotics & Automation","m","DevOps Engineer","Engineer","תל אביב-יפו","https://il.linkedin.com/jobs/view/devops-engineer-at-uveye-4338654489?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-11-23"
"Fiverr","Productivity","l","Cloud FinOps Engineer","Engineer","תל אביב-יפו","https://il.linkedin.com/jobs/view/cloud-finops-engineer-at-fiverr-4319153271?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-11-23"
"Fiverr","Productivity","l","DevOps Team Leader","Manager","תל אביב-יפו","https://il.linkedin.com/jobs/view/devops-team-leader-at-fiverr-4318375301?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-11-23"
"Buildots","Robotics & Automation","l","DevOps Team Lead","Manager","תל אביב-יפו","https://il.linkedin.com/jobs/view/devops-team-lead-at-buildots-4347470962?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-11-23"
"Island","Cybersecurity","l","Senior Devops Engineer","Engineer","תל אביב-יפו","https://www.comeet.com/jobs/island/09.00A/senior-devops-engineer/EE.D33?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-11-22"
"Aqua Security","Cybersecurity","l","DevOps Team Lead","Manager","רמת גן","https://www.comeet.com/jobs/aquasec/91.001/devops-team-lead/45.95F?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-11-22"
"SecuriThings","Cybersecurity","m","DevOps Engineer","Engineer","רמת גן","https://il.linkedin.com/jobs/view/devops-engineer-at-securithings-4319238873?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-11-22"
"Riverbed Technology","AI/ML","s","Experienced DevOps Engineer","Engineer","ירושלים","https://il.linkedin.com/jobs/view/experienced-devops-engineer-at-riverbed-technology-4280436023?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-11-22"
"Israel Aerospace Industries","Aerospace","l","מפתח/ת תשתיות ו-DevOps","Engineer","לוד","https://il.linkedin.com/jobs/view/%D7%9E%D7%A4%D7%AA%D7%97-%D7%AA-%D7%AA%D7%A9%D7%AA%D7%99%D7%95%D7%AA-%D7%95-devops-at-iai-israel-aerospace-industries-4279472427?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-11-22"
"Paragon","Cybersecurity","l","Site Reliability Engineer (SRE)","Engineer","תל אביב-יפו","https://il.linkedin.com/jobs/view/site-reliability-engineer-sre-at-paragon-4312598658?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-11-21"
"Lemonade","Fintech","l","Senior Data Infrastructure Engineer","Engineer","תל אביב-יפו","https://il.linkedin.com/jobs/view/senior-data-infrastructure-engineer-at-lemonade-4289979871?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-11-21"
"Nvidia","AI/ML","l","Manager, Data Center","Manager","רעננה","https://il.linkedin.com/jobs/view/manager-data-center-at-nvidia-4332958905?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-11-21"
"SciPlay","Gaming","l","Senior DevOps Engineer","Engineer","רמת גן","https://il.linkedin.com/jobs/view/senior-devops-engineer-at-sciplay-4312730154?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-11-21"
"Nvidia","AI/ML","l","HPC and AI Data Center Engineer","Engineer","רעננה","https://il.linkedin.com/jobs/view/hpc-and-ai-data-center-engineer-at-nvidia-4332998569?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply","2025-11-21"
